ID,gene,fullname,Subject 1- Haired,Subject 2- Haired,Subject 3- Haired,Subject 4- Haired,Subject 5- Haired,Subject 1- Bald,Subject 2- Bald,Subject 3- Bald,Subject 4- Bald,Subject 5- Bald,Haired,Bald,Haired-Bald,P-values
201479_at,MIR664B,microRNA 664b(MIR664B),6.3890701115,7.5927506295,7.4971006418,7.5554483037,7.5265386755,7.0727341623,7.2377357852,7.6949440404,7.9239768046,8.0137793499,7.3121816724,7.5886340285,-0.2764523561,0.3791535046
210501_x_at,EIF3K,eukaryotic translation initiation factor 3 subunit K(EIF3K),9.7737231739,10.317561059,9.8552003519,10.0476901065,9.9139123889,9.8317748957,10.3657672164,10.3220216416,10.2577924242,10.5131591885,9.9816174161,10.2581030733,-0.2764856572,0.1004375048
221478_at,BNIP3L,BCL2 interacting protein 3 like(BNIP3L),8.3596094562,9.5518601163,9.5729726362,9.3954486637,9.5410560644,9.3912515387,9.6847806118,9.528831565,9.4524423593,9.74649761,9.2841893873,9.560760737,-0.2765713496,0.287732264
209155_s_at,NT5C2,"5'-nucleotidase, cytosolic II(NT5C2)",6.1516116642,6.4361191869,7.2827375247,7.2219435703,7.2523735528,7.1315467864,6.9002658215,7.2948959374,7.0733959937,7.3276717373,6.8689570998,7.1455552553,-0.2765981554,0.3035459679
221752_at,SSH1,slingshot protein phosphatase 1(SSH1),4.5612970501,4.979781722,4.9604205658,5.2194539328,4.8372473521,4.6023321011,5.3515477688,5.1400916173,5.3946981712,5.4533773195,4.9116401245,5.1884093956,-0.276769271,0.1814712011
204151_x_at,AKR1C1,aldo-keto reductase family 1 member C1(AKR1C1),7.7281828379,8.4856247011,8.9033829303,7.3316361645,8.0606314683,8.1355333307,8.5020125662,9.0265231659,8.3437176042,7.8877662075,8.1018916204,8.3791105749,-0.2772189545,0.433507064
215223_s_at,LOC100129518,uncharacterized LOC100129518(LOC100129518),6.5851634121,6.6829279584,6.9950902113,6.6993819321,6.4580586018,6.0927674987,6.8907174766,7.752962759,7.0226460044,7.0476907335,6.6841244231,6.9613568944,-0.2772324713,0.3492378964
214703_s_at,man2b2,mannosidase alpha class 2B member 2(MAN2B2),6.6128497771,6.5615062329,6.9061132545,6.8030613521,6.5128048287,7.2502258312,6.4653596377,6.9583169351,7.1373934731,6.9717962046,6.6792670891,6.9566184164,-0.2773513273,0.1090412821
219030_at,TPRKB,TP53RK binding protein(TPRKB),6.4540266468,7.6256254931,7.4305571746,7.6578728382,7.9059372002,6.7837002261,8.0860057793,7.6956705342,8.0147045418,7.8808930875,7.4148038706,7.6921948338,-0.2773909632,0.4453157572
203002_at,AMOTL2,angiomotin like 2(AMOTL2),6.63495381,7.0938467304,7.4965717204,6.6227286288,6.8985137197,7.2069755549,7.0829101151,7.5610981959,7.2975712114,6.9851124945,6.9493229219,7.2267335143,-0.2774105925,0.1831333503
58308_at,TRIM62,tripartite motif containing 62(TRIM62),4.4172499331,5.3167604949,5.0968667995,5.2734036177,5.0121764378,5.050317322,5.5695205605,5.5523478037,4.9640996648,5.3682939834,5.0232914566,5.3009158669,-0.2776244103,0.2119590188
201197_at,AMD1,adenosylmethionine decarboxylase 1(AMD1),7.2025151844,7.9993423531,7.9708943676,8.0335387979,8.0462254525,7.7755633369,8.005289603,8.3948970241,8.2849078261,8.1826153345,7.8505032311,8.1286546249,-0.2781513938,0.193137238
210574_s_at,NUDC,"nuclear distribution C, dynein complex regulator(NUDC)",6.1113690914,7.1467776,7.2021195129,7.5356248476,7.0562150045,6.9596391848,7.3566803183,7.4282120847,7.5499647482,7.1489907255,7.0104212113,7.2886974123,-0.278276201,0.3173362141
218028_at,MIR6734,microRNA 6734(MIR6734),8.0829328879,9.8398690699,9.0847055622,9.3599961369,8.9314663056,8.8291091263,10.5701197302,9.3415266066,9.1815799072,8.7682162225,9.0597939925,9.3381103186,-0.2783163261,0.5407936454
219125_s_at,SLC50A1,solute carrier family 50 member 1(SLC50A1),6.817071014,7.2219429905,7.1758191778,7.1995419075,6.9174463159,6.9032390858,7.8651002017,7.1028008823,7.1894980381,7.6644150702,7.0663642812,7.3450106556,-0.2786463745,0.1981823494
214741_at,LOC100506639,uncharacterized LOC100506639(LOC100506639),4.6136320134,5.6291503728,6.1351248057,6.191094757,4.6428725136,4.6647445611,6.0773042139,6.2580667868,6.1499269372,5.455558033,5.4423748925,5.7211201064,-0.2787452139,0.5592761324
201756_at,RPA2,replication protein A2(RPA2),5.8596704461,6.4006012852,6.4567364107,6.4607016148,6.4157012793,6.4474197607,6.5534773182,6.6937002794,6.713127408,6.5803066628,6.3186822072,6.5976062858,-0.2789240786,0.0564644921
203023_at,NOP16,NOP16 nucleolar protein(NOP16),6.0722168717,6.2068551511,5.9624583311,6.4770894779,6.2147182792,5.7354070929,6.6912877858,6.210158749,6.8365318886,6.8548693804,6.1866676222,6.4656509793,-0.2789833571,0.2657684582
204517_at,PPIC,peptidylprolyl isomerase C(PPIC),7.3481231576,7.7224660928,8.0701139658,8.2398401753,8.0127893291,7.7589759519,8.1380442793,8.1572733586,8.4773653466,8.2577147222,7.8786665441,8.1578747317,-0.2792081876,0.1906038455
202985_s_at,BAG5,BCL2 associated athanogene 5(BAG5),6.5918707205,7.9124801754,7.9773051704,7.6657373285,7.6552966531,7.4332677003,7.7100771892,8.0562045436,7.9151898866,8.084354731,7.5605380096,7.8398188101,-0.2792808006,0.3451860371
209122_at,PLIN2,perilipin 2(PLIN2),8.7974230562,10.5494364157,10.1971306695,10.1967014582,10.292286658,9.5217602069,10.9182291617,10.1013142951,10.1902582903,10.6980183988,10.0065956515,10.2859160706,-0.279320419,0.4986966845
201426_s_at,VIM,vimentin(VIM),12.0191217067,11.9337468201,11.9396272911,11.8551769094,11.4741939716,12.2538065135,12.0774706723,12.1919546971,12.3711633958,11.7247025337,11.8443733398,12.1238195625,-0.2794462227,0.0927836704
214734_at,EXPH5,exophilin 5(EXPH5),6.591605222,7.9318068413,7.4492909678,7.8057270433,7.4438714141,7.686021627,7.9363664513,7.8398566331,7.9002211933,7.257261955,7.4444602977,7.7239455719,-0.2794852742,0.3223504077
34764_at,LARS2,"leucyl-tRNA synthetase 2, mitochondrial(LARS2)",4.2513643959,4.7146024375,4.8207104912,4.631837146,4.3905623133,4.660334253,4.8648518846,4.7926260747,4.8317294688,5.0569796949,4.5618153568,4.8413042752,-0.2794889184,0.0529145314
203857_s_at,MIR7110,microRNA 7110(MIR7110),6.1542216718,6.4899084761,6.1667762923,6.0628329086,5.9352327176,6.5198430112,6.3855685699,6.4995558842,6.8671599828,5.9354968991,6.1617944133,6.4415248694,-0.2797304561,0.1504094956
219618_at,IRAK4,interleukin 1 receptor associated kinase 4(IRAK4),4.6931919206,4.8408806235,4.5593137597,4.7644260973,5.0247813972,5.0257066487,4.9095378191,5.0787026471,5.1258176268,5.1419413804,4.7765187596,5.0563412244,-0.2798224648,0.0130634072
201923_at,PRDX4,peroxiredoxin 4(PRDX4),7.5442142681,8.1320303822,8.2309190233,8.2820653674,8.1953681715,8.1343102839,8.2035613935,8.3379679289,8.5857687569,8.5223980001,8.0769194425,8.3568012727,-0.2798818302,0.1207696145
212174_at,AK2,adenylate kinase 2(AK2),5.0058828864,6.2274388144,6.5031909715,6.6546464818,6.6158906042,6.06042228,6.5667929351,6.4750077836,6.6379944578,6.666441749,6.2014099516,6.4813318411,-0.2799218895,0.4171939565
200691_s_at,HSPA9,heat shock protein family A (Hsp70) member 9(HSPA9),8.3097539067,9.0485932944,8.9939792494,9.0696742438,8.8828984327,8.678280968,9.4573321591,9.1761288576,9.2535747532,9.1393555521,8.8609798254,9.140934458,-0.2799546326,0.1806866109
201678_s_at,HMCES,"5-hydroxymethylcytosine (hmC) binding, ES cell-specific(HMCES)",4.5996230247,5.616000567,5.1927571642,5.376459665,4.9657067233,4.958107038,5.6997898041,5.5982244964,5.3781120524,5.5160872484,5.1501094288,5.4300641279,-0.279954699,0.2328784515
201916_s_at,SEC63,"SEC63 homolog, protein translocation regulator(SEC63)",6.8589652986,7.770672151,7.918954923,7.7500879096,7.8904415854,7.5857797964,7.8381065447,7.9674581091,8.0891448278,8.109200013,7.6378243735,7.9179378582,-0.2801134847,0.2379641236
217992_s_at,EFHD2,EF-hand domain family member D2(EFHD2),6.7780178431,7.149552749,6.6868932229,6.8250667716,6.7407485612,6.6149328558,7.3366257195,7.1119201995,7.4103044669,7.1072945056,6.8360558296,7.1162155494,-0.2801597199,0.1203690329
219960_s_at,UCHL5,ubiquitin C-terminal hydrolase L5(UCHL5),6.3381564252,5.9539995087,6.4823755875,6.2682764311,6.6735453437,6.9156625102,6.4067801827,6.5867827544,6.3666697307,6.8412896513,6.3432706592,6.6234369659,-0.2801663066,0.1243647353
212982_at,ZDHHC17,zinc finger DHHC-type containing 17(ZDHHC17),4.9572148983,6.4287514271,6.5838411962,6.5747220303,6.2808325588,6.6029381377,6.4478813242,6.1813151616,6.5906145937,6.403574501,6.1650724221,6.4452647437,-0.2801923215,0.4017141752
205696_s_at,GFRA1,GDNF family receptor alpha 1(GFRA1),2.9794391435,3.1977677514,3.029263989,3.0573809518,3.1569308132,3.3498842544,3.1009277074,3.1881201446,3.5648095711,3.6188300628,3.0841565298,3.3645143481,-0.2803578183,0.0332651727
201032_at,BLCAP,bladder cancer associated protein(BLCAP),7.8562465424,8.6484791048,8.8098464099,8.7327974939,8.3323524069,8.46874149,8.7524894677,8.937116952,8.8900673638,8.7331936556,8.4759443916,8.7563217858,-0.2803773942,0.1845562481
220992_s_at,TRMT1L,tRNA methyltransferase 1 like(TRMT1L),3.492649757,3.5574745462,3.7619261515,3.3638598732,3.7252517785,3.925408362,3.5056021078,3.8240417413,3.6406034032,4.4076604978,3.5802324213,3.8606632224,-0.2804308012,0.1406647884
208674_x_at,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit(DDOST),7.5024205127,8.1920971372,8.4305139381,8.4341489314,8.0660159772,8.3109426326,8.5008231612,8.5958793756,8.3189706968,8.3011622101,8.1250392993,8.4055556153,-0.2805163159,0.1603207049
218116_at,C9orf78,chromosome 9 open reading frame 78(C9orf78),5.0233277958,5.7529187509,5.5524309314,5.7947139146,5.8868959771,5.8557388478,5.5337299088,6.0600584114,6.0166768238,5.9478535173,5.6020574739,5.8828115018,-0.2807540279,0.1592839043
201977_s_at,KIAA0141,KIAA0141(KIAA0141),3.97206113,3.7899445442,4.3807662218,4.5442150101,3.4326495953,4.801233428,4.2418330921,4.4182336735,4.1174373956,3.9469506158,4.0239273003,4.305137641,-0.2812103407,0.2899268109
212981_s_at,TCAF1,TRPM8 channel associated factor 1(TCAF1),5.8302971621,5.5939620369,6.3695109783,5.8332050188,6.3562943766,6.7908367961,6.0438680956,6.1493319293,5.9421045106,6.4636082351,5.9966539145,6.2779499133,-0.2812959988,0.2365573095
212244_at,GCOM1,GRINL1A complex locus 1(GCOM1),6.356295081,7.4411967779,7.4848095244,7.2125596119,7.5312633886,7.2968778568,7.4628706394,7.3407546986,7.5708462478,7.7618171425,7.2052248768,7.486633317,-0.2814084403,0.2648047235
200967_at,PPIB,peptidylprolyl isomerase B(PPIB),8.921389526,9.7598132343,9.6861000537,9.8928314786,9.655206371,9.6409676213,9.9258714271,9.822158915,10.2044653835,9.7292498094,9.5830681327,9.8645426313,-0.2814744985,0.1893918509
204985_s_at,TRAPPC6A,trafficking protein particle complex 6A(TRAPPC6A),4.7069700904,7.0518535361,6.3787450019,6.6126854126,5.9365219299,5.8708713249,7.0483189176,6.7379403463,6.663946651,5.7732044184,6.1373551942,6.4188563316,-0.2815011374,0.5685167113
201389_at,ITGA5,integrin subunit alpha 5(ITGA5),6.5207675739,6.5143582178,6.1425921298,5.7825217953,6.2074827416,6.7837008808,6.5873104387,6.1843874213,6.3782991916,6.6416281032,6.2335444917,6.5150652071,-0.2815207154,0.1413395678
202577_s_at,DDX19A,DEAD-box helicase 19A(DDX19A),5.1679445457,5.2247737871,5.2138040499,5.2205443309,5.8980961063,5.3252151348,5.5128495387,5.4803709934,5.8123572861,6.0030640488,5.345032564,5.6267714004,-0.2817388364,0.166638073
221712_s_at,WDR74,WD repeat domain 74(WDR74),4.7201196287,5.8605950276,5.8219718966,5.954329707,5.2021408715,5.0604315755,5.9131618781,6.3716255944,6.2928575623,5.3305345222,5.5118314263,5.7937222265,-0.2818908002,0.44705771
211737_x_at,PTN,pleiotrophin(PTN),8.5440073401,8.287153198,8.6739201965,8.2155892989,7.8999914483,8.5767170488,8.330535544,8.7516302835,8.8175780127,8.5537209017,8.3241322964,8.6060363581,-0.2819040618,0.1152533787
200618_at,LASP1,LIM and SH3 protein 1(LASP1),7.5198312983,8.3164935188,8.4006122142,8.3824398686,8.481229505,7.9736701048,8.4156779757,8.4988735337,8.8579527006,8.7648453898,8.220121281,8.5022039409,-0.28208266,0.2652696712
213393_at,MFSD9,major facilitator superfamily domain containing 9(MFSD9),3.6867267464,3.6298321939,3.5503375098,3.8916075804,3.6768147476,4.0089989089,4.2779783518,3.5423748228,3.9379634316,4.078878778,3.6870637556,3.9692388586,-0.282175103,0.0673561278
220033_at,#N/A,#N/A,4.6353063086,4.3585628037,3.9379634316,4.2776807082,4.2739804015,4.852577148,4.3181221548,4.5668472338,4.3421756753,4.8153082289,4.2966987307,4.5790060882,-0.2823073574,0.1129354987
201964_at,SETX,senataxin(SETX),5.0973707348,5.5757903258,5.6038413758,5.7361008722,5.672927567,5.4686087301,5.583587378,5.9182174092,5.8894055435,6.2393661519,5.5372061751,5.8198370425,-0.2826308674,0.149117369
213920_at,CUX2,cut like homeobox 2(CUX2),4.5962859028,4.3916691636,4.3548624973,4.8262772097,4.4046208074,4.2501914508,5.5926074285,4.9607835336,4.3700608883,4.8141844226,4.5147431162,4.7975655448,-0.2828224286,0.2991623402
216594_x_at,AKR1C1,aldo-keto reductase family 1 member C1(AKR1C1),7.4687854691,8.3849853033,8.7091409332,7.2329779422,7.5507249332,7.7447020721,8.5791935768,8.914318961,8.1406529052,7.3820883469,7.8693229162,8.1521911724,-0.2828682562,0.4969477888
212635_at,TNPO1,transportin 1(TNPO1),6.2308419493,6.7254180679,6.8630956,6.7486453152,6.7974126476,7.059089161,6.5306139922,6.7222129022,7.3184203392,7.1501808788,6.673082716,6.9561034547,-0.2830207387,0.1608572708
219427_at,FAT4,FAT atypical cadherin 4(FAT4),4.3675499935,4.0449140079,3.9692193001,3.6500525122,4.1925697853,4.3538050737,4.1428777051,4.1925697853,4.0908065252,4.8597141229,4.0448611198,4.3279546424,-0.2830935226,0.1632066319
213527_s_at,ZNF688,zinc finger protein 688(ZNF688),3.9281831632,4.6822885505,4.3648398664,4.5715382366,3.9879856623,3.9840868258,5.0513456927,4.6672222687,4.6573761348,4.5907679312,4.3069670958,4.5901597706,-0.2831926748,0.2515155646
200918_s_at,SRPRA,SRP receptor alpha subunit(SRPRA),7.3355347063,8.4345781911,8.6234343498,8.4727720584,7.8908707807,8.1543330795,8.4931912965,8.5133448659,8.6501969463,8.3620881676,8.1514380173,8.4346308711,-0.2831928539,0.2953937758
212611_at,DTX4,deltex E3 ubiquitin ligase 4(DTX4),6.3952161291,7.5448101508,7.2564364819,7.639569785,7.5207572669,7.1900264232,8.0705431964,7.3745886491,7.3737947004,7.7644608119,7.2713579627,7.5546827562,-0.2833247935,0.3383946145
201156_s_at,RAB5C,"RAB5C, member RAS oncogene family(RAB5C)",5.4915043708,5.9450123095,6.0552339471,6.0564239908,5.3621205698,5.5152276923,6.351140482,6.7394263551,6.4823095914,5.2390132563,5.7820590376,6.0654234754,-0.2833644378,0.410792814
213473_at,BRAP,BRCA1 associated protein(BRAP),3.6154261263,4.9617087948,5.1141221125,4.8027523985,4.3183199509,4.4740047928,4.7832592525,5.2484627299,4.8987012133,4.8247579772,4.5624658766,4.8458371931,-0.2833713165,0.3706875123
210970_s_at,IBTK,inhibitor of Bruton tyrosine kinase(IBTK),6.6044914652,7.558323816,7.6605833367,7.5371782453,7.8109153986,7.6919715412,7.6198777177,7.6637546958,7.705516898,7.9077553523,7.4342984524,7.717775241,-0.2834767886,0.2311410071
212352_s_at,TMED10,transmembrane p24 trafficking protein 10(TMED10),8.2777369022,9.8173352173,9.6616840524,9.4940724575,9.7343391624,9.2564488425,9.8069611865,9.7240311687,9.8027318001,9.8123793329,9.3970335584,9.6805104661,-0.2834769078,0.3789094265
204274_at,EBAG9,"estrogen receptor binding site associated, antigen, 9(EBAG9)",5.7855617198,7.4145332851,7.8632834659,7.5057569408,7.5447110988,6.9831629246,7.5485772652,7.6634237548,7.639503005,7.6967278451,7.2227693021,7.5062789589,-0.2835096569,0.4885683185
202232_s_at,EIF3M,eukaryotic translation initiation factor 3 subunit M(EIF3M),7.9932954121,8.8456621291,9.1044973289,9.3020112206,8.9159713738,9.0285381012,8.7773354791,9.1860404311,8.9872719149,9.6002965183,8.8322874929,9.1158964889,-0.283608996,0.3124431975
211984_at,CALM1,calmodulin 1(CALM1),7.6642506451,8.2320101023,8.2357758763,8.2501158071,8.2824622311,8.0307299183,8.3190374213,8.4854932444,8.5888424864,8.6585566884,8.1329229324,8.4165319518,-0.2836090194,0.1189018101
210972_x_at,TRDV2,T cell receptor delta variable 2(TRDV2),5.0136142038,4.6530154053,4.8560794644,5.4969900333,4.949913159,5.0542205684,4.7854069551,5.4367245326,6.2003460341,4.9121155569,4.9939224531,5.2777627294,-0.2838402763,0.3578660006
219351_at,TRAPPC2,trafficking protein particle complex 2(TRAPPC2),4.3745210805,5.5818365836,5.6207906605,5.4671543806,5.8716301355,5.569248121,5.3811847204,5.6775868865,5.5440389571,6.1636718131,5.3831865681,5.6671460996,-0.2839595315,0.3602104666
202960_s_at,MUT,methylmalonyl-CoA mutase(MUT),5.9928882048,7.8376443309,8.1152132772,7.4959106555,7.6363309768,7.4814392577,7.9204752336,7.782301617,7.6632249829,7.6517282355,7.4155974891,7.6998338653,-0.2842363763,0.4733238714
216563_at,ANKRD12,ankyrin repeat domain 12(ANKRD12),5.585636052,5.6051299694,5.7836121784,5.4590928734,3.7493047054,5.57162697,5.7079170503,5.5539840208,5.7065954751,5.0640662772,5.2365551557,5.5208379587,-0.284282803,0.4908266775
209076_s_at,WDR45B,WD repeat domain 45B(WDR45B),7.6767394035,8.815727452,8.7245044739,8.5332027072,8.5376632179,8.3969786348,8.7440644304,8.9382073556,8.95935295,8.6709793766,8.4575674509,8.7419165495,-0.2843490986,0.2458407668
214257_s_at,SEC22B,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)(SEC22B)",9.2750175267,9.0295309045,8.7889986564,8.3149401411,9.5308135118,9.5681818709,9.4251845309,8.8254754414,8.8457611894,9.6969390892,8.9878601481,9.2723084244,-0.2844482762,0.3359370774
218303_x_at,KRCC1,lysine rich coiled-coil 1(KRCC1),6.5697331411,8.0406746624,8.3181444941,7.8944068398,8.1910397646,7.7175769731,8.1051695338,8.1088691465,8.101105118,8.4037850754,7.8027997804,8.0873011694,-0.284501389,0.419934112
203396_at,PSMA4,proteasome subunit alpha 4(PSMA4),8.6567728916,9.3229250133,9.2396317025,9.2929917436,9.1188051001,8.9076130246,9.6572895061,9.3231890678,9.6223343989,9.5434342103,9.1262252902,9.4107720415,-0.2845467513,0.162387852
210138_at,RGS20,regulator of G-protein signaling 20(RGS20),2.843810027,2.6460326013,2.6095562707,2.7000198106,2.8072017822,2.6206577224,3.0285037344,3.4573300493,3.1156961575,2.8072017822,2.7213240983,3.0058778892,-0.2845537908,0.092940209
217898_at,EMC7,ER membrane protein complex subunit 7(EMC7),7.7982258496,8.9616981291,8.5979933019,8.7502420336,8.6880943148,8.4569124915,8.9387680213,8.7883698908,8.9794081887,9.056324325,8.5592507258,8.8439565835,-0.2847058576,0.2431598067
209821_at,IL33,interleukin 33(IL33),5.1798048142,5.478156096,6.1391545055,5.6181802065,5.9121044403,6.1537587314,5.0033719627,5.7120794101,6.6860333265,6.1970411013,5.6654800125,5.9504569064,-0.2849768939,0.4106328132
217759_at,TRIM44,tripartite motif containing 44(TRIM44),7.3379789861,7.8819504507,8.0705431964,8.0902345539,7.9038891947,7.5721677615,8.0049915893,8.2541132661,8.4518252394,8.4267144364,7.8569192764,8.1419624585,-0.2850431822,0.2171307638
221502_at,KPNA3,karyopherin subunit alpha 3(KPNA3),6.127723858,7.4494897333,7.4423862095,7.4279815464,7.5888858003,6.8492523314,7.4319461594,7.4918477263,7.8042411395,7.88499108,7.2072934295,7.4924556873,-0.2851622578,0.4089845178
219682_s_at,TBX3,T-box 3(TBX3),5.3752045496,5.9535702311,6.4526390852,5.2694098592,5.2397077356,6.4114389574,5.7438644513,6.0955755156,5.9551881712,5.5116920988,5.6581062921,5.9435518389,-0.2854455467,0.3414686467
218035_s_at,RBM47,RNA binding motif protein 47(RBM47),8.0249479286,9.588038284,9.0890346284,8.7062990176,8.4958679352,8.706629213,9.9476127735,9.2447856874,9.1830666267,8.2496196941,8.7808375588,9.066342799,-0.2855052402,0.4837100459
218268_at,TBC1D15,TBC1 domain family member 15(TBC1D15),4.34865076,5.9793745236,6.0478662863,6.1439468137,5.2538815138,5.0733847033,6.3370654094,6.2513589419,6.0318746327,5.508223263,5.5547439795,5.8403813901,-0.2856374106,0.5120549174
217838_s_at,EVL,Enah/Vasp-like(EVL),4.8358096038,5.2506432969,5.4368407752,6.1378840254,5.2390132563,5.2043876413,5.2627530904,6.0951627966,6.0487915652,5.7174490556,5.3800381915,5.6657088298,-0.2856706383,0.3448112032
217812_at,YTHDF2,YTH N6-methyladenosine RNA binding protein 2(YTHDF2),7.1224599636,7.9265221228,8.4958672158,8.3852163858,8.5121230429,8.1663258004,7.986059776,8.5529270306,8.4867149763,8.6787769838,8.0884377462,8.3741609134,-0.2857231673,0.358987602
