!Sample_title,Gene_name,Gene_description,Stromal vehicle replicate 1,Stromal vehicle replicate 2,Stromal vehicle replicate 3,Stromal estrogen replicate 1,Stromal estrogen replicate 2,Stromal estrogen replicate 3
A_55_P2151414,Hemt1,hematopoietic cell transcript 1,0,0,0,0,0,0
A_51_P273609,Itpka,"inositol 1,4,5-trisphosphate 3-kinase A",0,0,0,0,0,0
A_55_P2149511,Mff,mitochondrial fission factor,0,0,0,0,0,0
A_55_P2115452,Pot1a,protection of telomeres 1A,0,0,0,0,0,0
A_51_P221510,Fam81a,"family with sequence similarity 81, member A",0,0,0,0,0,0
A_52_P732441,10-Mar,membrane-associated ring finger (C3HC4) 10,0,0,0,0,0,0
A_55_P2118630,Lasp1,LIM and SH3 protein 1,0,0,0,0,0,0
A_51_P181227,Smurf1,SMAD specific E3 ubiquitin protein ligase 1,0,0,0,0,0,0
A_52_P89064,Dusp18,dual specificity phosphatase 18,0,0,0,0,0,0
A_51_P408749,4933439C10Rik,RIKEN cDNA 4933439C10 gene,0,0,0,0,0,0
A_55_P2120089,Zmynd11,"zinc finger, MYND domain containing 11",0,0,0,0,0,0
A_55_P2073248,Slc25a34,"solute carrier family 25, member 34",0,0,0,0,0,0
A_52_P269482,Prss47,"protease, serine, 47",0,0,0,0,0,0
A_55_P2141405,Ly6g5c,"lymphocyte antigen 6 complex, locus G5C",0,0,0,0,0,0
A_55_P2021011,Sfi1,"Sfi1 homolog, spindle assembly associated (yeast)",0,0,0,0,0,0
A_55_P2014269,Zfp771,zinc finger protein 771,0,0,0,0,0,0
A_65_P12152,Rasa2,RAS p21 protein activator 2,0,0,0,0,0,0
A_55_P2014665,Racgap1,Rac GTPase-activating protein 1,0,0,0,0,0,0
A_52_P299713,Tcfl5,transcription factor-like 5 (basic helix-loop-helix),0,0,0,0,0,0
A_55_P2111855,Gale,"galactose-4-epimerase, UDP",0,0,0,0,0,0
A_51_P448784,Nrsn1,neurensin 1,0,0,0,0,0,0
A_55_P2033507,Ltbp4,latent transforming growth factor beta binding protein 4,0.777625114,0,0,0,0,0
A_55_P2155546,Nlrc3,"NLR family, CARD domain containing 3",0,0,0,0,0,0
A_55_P2168346,Banf2,barrier to autointegration factor 2,0,0,0,0,0,0
A_55_P2089223,Ak4,adenylate kinase 4,0,0,0,0,0,0
A_55_P2023244,Thada,thyroid adenoma associated,0,0,0,0,0,0
A_55_P2093774,Chl1,cell adhesion molecule with homology to L1CAM,0,0,0,0,0,0
A_55_P2118759,Peg12,paternally expressed 12,0,0,0,0,0,0
A_66_P105791,Prkca,"protein kinase C, alpha",0,0,0,0,0,0
A_66_P140452,Mtap1a,microtubule-associated protein 1 A,0,0,0,0,0,0
A_55_P2107477,Rab5c,"RAB5C, member RAS oncogene family",0,0,0,0,0,0
A_55_P2128113,Tbc1d12,"TBC1D12: TBC1 domain family, member 12",0,0,0,0,0,0
A_55_P2074591,Ppm1h,protein phosphatase 1H (PP2C domain containing),0,0,0,0,0,0
A_66_P129940,1700084D21Rik,RIKEN cDNA 1700084D21 gene,0,0,0,0,0,0
A_51_P218518,Fiz1,Flt3 interacting zinc finger protein 1,0,0,0,0,0,0
A_55_P2038130,Ptprj,"protein tyrosine phosphatase, receptor type, J",0,0,0,0,0,0
A_51_P440443,Exosc5,exosome component 5,0,0,0,0,0,0
A_55_P2024903,Dnahc17,"dynein, axonemal, heavy chain 17",0,0,0,0,0,0
A_52_P592305,Kcnc1,"potassium voltage gated channel, Shaw-related subfamily, member 1",0,0,0,0,0,0
A_55_P1955632,Trp53i11,transformation related protein 53 inducible protein 11,0,0,0,0,0,0
A_51_P353895,Sult1c2,"sulfotransferase family, cytosolic, 1C, member 2",0,0,0,0,0,0
A_55_P2029905,Ptprs,"protein tyrosine phosphatase, receptor type, S",0,0,0,0,0,0
A_55_P2090406,H13,histocompatibility 13,0,0,0,0,0,0
A_51_P131216,Usp54,ubiquitin specific peptidase 54,0,0,0,0,0,0
A_55_P2125185,Ext2,exostoses (multiple) 2,0,0,0,0,0,0
A_55_P1974877,Bcl2l1,BCL2-like 1,0,0,0,0,0,0
A_51_P161554,Arid3b,AT rich interactive domain 3B (BRIGHT-like),0,0,0,0,0,0
A_55_P1989991,Fam149b,"family with sequence similarity 149, member B",0,0,0,0,0,0
A_55_P2129776,Prrt1,proline-rich transmembrane protein 1,0,0,0,0,0,0
A_55_P2009774,Zic1,zinc finger protein of the cerebellum 1,0,0,0,0,0,0
A_51_P396550,Sufu,suppressor of fused homolog (Drosophila),0,0,0,0,0,0
A_55_P2091861,Hipk2,homeodomain interacting protein kinase 2,0,0,0,0,0,0
A_55_P1982490,Gm9937,predicted gene 9937,0,0,0,0,0,0
A_51_P209150,Pcdh10,protocadherin 10,0,0,0,0,0,0
A_52_P138806,Dlgap3,"discs, large (Drosophila) homolog-associated protein 3",0,0,0,0,0,0
A_55_P2339650,Hnrnpl,heterogeneous nuclear ribonucleoprotein L,0,0,0,0,0,0
A_52_P256757,Rhbdl1,"rhomboid, veinlet-like 1 (Drosophila)",0,0,0,0,0,0
A_51_P168792,Xylb,xylulokinase homolog (H. influenzae),0,0,0,0,0,0
A_55_P2016712,Msl1,male-specific lethal 1 homolog (Drosophila),0,0,0,0,0,0
A_55_P2137591,Rnf220,ring finger protein 220,0,0,0,0,0,0
A_55_P2058270,Gm6507,predicted gene 6507,0,0,0,0,0,0
A_55_P2027136,Hist1h3f,"histone cluster 1, H3f",0,0,0,0,0,0
A_55_P2051179,1700108F19Rik,RIKEN cDNA 1700108F19 gene,0,0,0,0,0,0
A_51_P134923,Rnf148,ring finger protein 148,0,0,0,0,0,0
A_55_P1975181,Acyp1,"acylphosphatase 1, erythrocyte (common) type",0,0,0,0,0,0
A_55_P2169417,BC021767,cingulin pseudogene,0,0,0,0,0,0
A_55_P2097340,Camkv,CaM kinase-like vesicle-associated,0,0,0,0,0,0
A_55_P2177154,Hist1h2bm,"histone cluster 1, H2bm",0,0,0,0,0,0
A_51_P203827,Adrb1,"adrenergic receptor, beta 1",0,0,0,0,0,0
A_55_P2350067,A530072M11Rik,RIKEN cDNA gene A530072M11,0,0,0,0,0,0
A_55_P2026688,Rnf213,ring finger protein 213,0,0,0,0,0,0
A_55_P1980501,Znhit1,"zinc finger, HIT domain containing 1",0,0,0,0,0,0
A_51_P100034,Mif4gd,MIF4G domain containing,0,0,0,0,0,0
A_55_P2086664,Tspan33,tetraspanin 33,0,0,0,0,0,0
A_51_P334155,4930579F01Rik,RIKEN cDNA 4930579F01 gene,0,0,0,0,0,0
A_55_P2164524,Zfp872,zinc finger protein 872,0,0,0,0,0,0
A_55_P2141454,Cacng3,"calcium channel, voltage-dependent, gamma subunit 3",0,0,0,0,0,0
A_51_P321150,Lyz2,lysozyme 2,0,0,0,0,0,0
A_55_P2131683,Mical2,"microtubule associated monoxygenase, calponin and LIM domain containing 2",0,0,0,0,0,0
A_52_P363316,Ccdc110,coiled-coil domain containing 110,0,0,0,0,0,0
A_55_P2149881,Khsrp,KH-type splicing regulatory protein,0,0,0,0,0,0
A_55_P1970915,Kdm4d,lysine (K)-specific demethylase 4D,0,0,0,0,0,0
A_55_P2174085,St8sia5,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",0,0,0,0,0,0
A_55_P1954987,Slc10a1,"solute carrier family 10 (sodium/bile acid cotransporter family), member 1",0,0,0,0,0,0
A_55_P2013751,Tsga10,testis specific 10,0,0,0,0,0,0
A_55_P2007170,Slc5a2,"solute carrier family 5 (sodium/glucose cotransporter), member 2",0,0,0,0,0,0
A_55_P1985623,Abcc3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",0,0,0,0,0,0
A_55_P2034858,Pias4,protein inhibitor of activated STAT 4,0,0,0,0,0,0
A_51_P193296,Iqcf1,IQ motif containing F1,0,0,0,0,0,0
A_52_P576049,Inhbc,inhibin beta-C,0,0,0,0,0,0
A_55_P2071686,Lemd1,LEM domain containing 1,0,0,0,0,0,0
A_51_P190753,Abca14,"ATP-binding cassette, sub-family A (ABC1), member 14",0,0,0,0,0,0
A_66_P129029,Taf10,"TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0,0,0,0,0,0
A_51_P460954,Ccl6,chemokine (C-C motif) ligand 6,0,0,0,0,0,0
A_55_P2105181,Bhmt,betaine-homocysteine methyltransferase,0,0,0,0.984008387,0,0
A_55_P2000133,Cdh2,cadherin 2,0,0,0,0,0,0
A_51_P268167,D14Abb1e,"DNA segment, Chr 14, Abbott 1 expressed",0,0,0,0,0,0
A_55_P2071691,Kank3,KN motif and ankyrin repeat domains 3,0,0,0,0,0,0
A_66_P108247,Ucp3,"uncoupling protein 3 (mitochondrial, proton carrier)",0,0,0,0,0,0
A_55_P2075806,Gm8220,predicted gene 8220,0,0,0,0,0,0
A_51_P121891,Rac2,RAS-related C3 botulinum substrate 2,0,0,0,0,0,0
A_51_P282594,Svop,SV2 related protein,0,0,0,0,0,0
A_55_P2171578,Mkrn1,"makorin, ring finger protein, 1",0,0,0,0,0,0
A_51_P256549,1700010M22Rik,RIKEN cDNA 1700010M22 gene,0,0,0,0,0,0
A_51_P165602,Lbx2,ladybird homeobox homolog 2 (Drosophila),0,0,0,0,0,0
A_55_P2081660,Spata17,spermatogenesis associated 17,0,0,0,0,0,0
A_55_P1978176,Fam108c,"family with sequence similarity 108, member C",0,0,0,0,0,0
A_55_P2110915,Flrt1,fibronectin leucine rich transmembrane protein 1,0,0,0,0,0,0
A_55_P2131520,Vash1,vasohibin 1,0,0,0,0,0,0
A_55_P2145617,Krt80,keratin 80,0,0,0,0,0,0
A_55_P2136895,Gm1082,predicted gene 1082,0,0,0,0,0,0
A_51_P109144,Grtp1,GH regulated TBC protein 1,0,0,0,0,0,0
A_55_P1954034,Jakmip1,janus kinase and microtubule interacting protein 1,0,0,0,0,0,0
A_52_P628127,1700125D06Rik,RIKEN cDNA 1700125D06 gene,0,0,0,0,0,0
A_52_P647607,Ubr4,ubiquitin protein ligase E3 component n-recognin 4,0,0,0,0,0,0
A_51_P251352,Slc25a13,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13",0,0,0,0,0,0
A_55_P1952543,Sh3rf1,SH3 domain containing ring finger 1,0,0,0,0,0,0
A_52_P382048,Zfhx2,zinc finger homeobox 2,0,0,0,0,0,0
A_66_P108143,Fbxw10,F-box and WD-40 domain protein 10,0,0,0,0,0,0
A_55_P1971872,Rbm45,RNA binding motif protein 45,0,0,0,0,0,0
A_55_P2314657,4931403G20Rik,RIKEN cDNA 4931403G20 gene,0,0,0,0,0,0
A_52_P342963,4930572J05Rik,RIKEN cDNA 4930572J05 gene,0,0,0,0,0,0
A_55_P2149215,Camk2a,calcium/calmodulin-dependent protein kinase II alpha,0,0,0,0,0,0
A_55_P1997534,Gm4871,predicted gene 4871,0,0,0,0,0,0
A_51_P213476,Pgr,progesterone receptor,0,0,0,0,0,0
A_55_P2081323,Gnas,"GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus",0,0,0,0,0,0
A_51_P342481,Gpd2,"glycerol phosphate dehydrogenase 2, mitochondrial",0,0,0,0,0,0
A_55_P2036942,Rangrf,RAN guanine nucleotide release factor,0,0,0,0,0,0
A_55_P1994128,Tmem184a,transmembrane protein 184a,0,0,0,0,0,0
A_55_P1994284,Catsper4,"cation channel, sperm associated 4",0,0,0,0,0,0
A_55_P1975492,LOC100041223,spermiogenesis specific transcript on the Y 2-like,0,0,0,0,0,0
A_52_P296996,Slc9a8,"solute carrier family 9 (sodium/hydrogen exchanger), member 8",0,0,0,0,0,0
A_55_P2128686,Ccdc21,coiled-coil domain containing 21,0,0,0,0,0,0
A_66_P104442,Cog6,component of oligomeric golgi complex 6,0,0,0,0,0,0
A_51_P437692,Zp3r,zona pellucida 3 receptor,0,0,0,0,0,0
A_51_P325318,Serinc2,serine incorporator 2,0,0,0,0,0,0
A_51_P165082,Tmem191c,transmembrane protein 191C,0,0,0,0,0,0
A_52_P273594,Zc3h14,zinc finger CCCH type containing 14,0,0,0,0,0,0
A_51_P213314,4930555I21Rik,RIKEN cDNA 4930555I21 gene,0,0,0,0,0,0
A_55_P2019998,Fgf14,fibroblast growth factor 14,0,0,0,0,0,0
A_52_P582394,Mrps11,mitochondrial ribosomal protein S11,0,0,0,0,0,0
A_55_P2169069,Gm10405,predicted gene 10405,0,0,0,0,0,0
A_55_P1953920,Me3,"malic enzyme 3, NADP(+)-dependent, mitochondrial",0,0,0,0,0,0
A_55_P1956418,Efr3b,EFR3 homolog B (S. cerevisiae),0,0,0,0,0,0
A_55_P2109326,Ache,acetylcholinesterase,0,0,0,0,0,0
A_52_P125467,Reep2,receptor accessory protein 2,0,0,0,0,0,0
A_55_P2025073,Csf1r,colony stimulating factor 1 receptor,0,0,0,0,0,0
A_52_P191633,Fam71b,"family with sequence similarity 71, member B",0,0,0,0,0,0
A_51_P226542,Rpusd2,RNA pseudouridylate synthase domain containing 2,0,0,0,0,0,0
A_51_P348183,Tmem141,transmembrane protein 141,0,0,0,0,0,0
A_51_P125205,Aqp1,aquaporin 1,0,0,0,0,0,0
A_52_P515497,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",0,0,0,0,0,0
A_55_P2069425,Ttll3,"tubulin tyrosine ligase-like family, member 3",0,0,0,0,0,0
A_51_P464900,Gabbr1,"gamma-aminobutyric acid (GABA) B receptor, 1",0,0,0,0,0,0
A_55_P1967491,Zmynd15,"zinc finger, MYND-type containing 15",0,0,0,0,0,0
A_55_P1981836,BC020535,cDNA sequence BC020535,0,0,0,0,0,0
A_55_P2065724,Snx29,sorting nexin 29,0,0,0,0,0,0
A_51_P184300,Dtna,dystrobrevin alpha,0,0,0,0,0,0
A_51_P280798,Aldoart1,aldolase 1 A retrogene 1,0,0,0,0,0,0
A_55_P2017870,2810417H13Rik,RIKEN cDNA 2810417H13 gene,0,0,0,0,0,0
A_52_P229709,Ube2d3,"ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)",0,0,0,0,0,0
A_55_P2201866,2310047N11Rik,RIKEN cDNA 2310047N11 gene,0,0,0,0,0,0
A_55_P2024669,Myo6,myosin VI,0,0,0,0,0,0
A_55_P2090324,Zfp956,zinc finger protein 956,0,0,0,0,0,0
A_55_P1975989,Wdr63,WD repeat domain 63,0,0,0,0,0,0
A_52_P628580,Ggt7,gamma-glutamyltransferase 7,0,0,0,0,0.328809557,0
A_51_P254299,Dlk2,delta-like 2 homolog (Drosophila),0,0,0,0,0,0
A_55_P2036567,Vav1,vav 1 oncogene,0,0,0,0,0,0
A_55_P1972252,Slc12a6,"solute carrier family 12, member 6",0,0,0,0,0,0
A_51_P345110,Thap4,THAP domain containing 4,0,0,0,0,0,0
A_55_P1952304,Usp44,ubiquitin specific peptidase 44,0,0,0,0,0,0
A_55_P1973683,Morn4,MORN repeat containing 4,0,0,0,0,0,0
A_52_P316474,St3gal4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",0,0,0,0,0,0
A_55_P2007733,Epn1,epsin 1,0,0,0,0,0,0
A_55_P2151556,C8g,"complement component 8, gamma polypeptide",0,0,0,0,0,0
A_55_P2077158,Mro,maestro,0,0,0,0,0,0
A_55_P2075220,Kcnab2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",0,0,0,0,0,0
A_51_P395856,Slc22a7,"solute carrier family 22 (organic anion transporter), member 7",0,0,0,0,0,0
A_55_P2272007,Lrrfip2,leucine rich repeat (in FLII) interacting protein 2,0,0,0,0,0,0
A_55_P2047027,Sel1l2,sel-1 suppressor of lin-12-like 2 (C. elegans),0,0,0,0,0,0
A_52_P430322,Gm17759,"predicted gene, 17759",0,0,0,0,0,0
A_51_P474288,1700027D21Rik,RIKEN cDNA 1700027D21 gene,0,0,0,0,0,0
A_66_P101132,Hist1h2bp,"histone cluster 1, H2bp",0,0,0,0,0,0
A_55_P2063316,Mgll,monoglyceride lipase,0,0,0,0,0,0
A_55_P2087315,Shroom1,shroom family member 1,0,0,0,0,0,0
A_55_P2178247,Fam20b,"family with sequence similarity 20, member B",0,0,0,0,0,0
A_52_P133538,BC048502,cDNA sequence BC048502,0,0,0,0,0,0
A_55_P2143070,Ass1,argininosuccinate synthetase 1,0,0,0,0,0,0
A_55_P2011046,Abca16,"ATP-binding cassette, sub-family A (ABC1), member 16",0,0,0,0,0,0
A_51_P462918,Ehhadh,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase",0,0,0,0,0,0
A_66_P101703,Krtap5-5,keratin associated protein 5-5,0,0,0,0,0,0
A_55_P2269254,5730419F03Rik,RIKEN cDNA 5730419F03 gene,0,0,0,0,0,0
A_55_P2124553,Tsga14,testis specific gene A14,0,0,0,0,0,0
A_55_P2040775,Cplx2,complexin 2,0,0,0,0,0,0
A_55_P2070546,1700037C18Rik,RIKEN cDNA 1700037C18 gene,0,0,0,0,0,0
A_51_P342877,Scn1b,"sodium channel, voltage-gated, type I, beta",0,0,0,0,0,0
A_55_P2023118,Prss28,"protease, serine, 28",0.202513296,0,0,0,0,0
A_55_P1964533,Lrrc43,leucine rich repeat containing 43,0,0,0,0,0,0
A_55_P2011727,Neurl1b,neuralized homolog 1b (Drosophila),0,0,0,0,0,0
A_55_P2049095,Atat1,alpha tubulin acetyltransferase 1,0,0,0,0,0,0
A_55_P1961761,Dcc,deleted in colorectal carcinoma,0,0,0,0,0,0
A_55_P2214625,4930519A11Rik,RIKEN cDNA 4930519A11 gene,0,0,0,0,0,0
A_55_P2084251,Kcna4,"potassium voltage-gated channel, shaker-related subfamily, member 4",0,0,0,0,0,0
A_55_P1999852,Tchp,"trichoplein, keratin filament binding",0,0,0,0,0,0
A_55_P2156905,Sox5,SRY-box containing gene 5,0,0,0,0,0,0
A_55_P2361652,C230085N15Rik,RIKEN cDNA C230085N15 gene,0,0,0,0,0,0
A_51_P160581,Brsk2,BR serine/threonine kinase 2,0,0,0,0,0,0
A_55_P2160910,Faim2,Fas apoptotic inhibitory molecule 2,0,0,0,0,0,0
A_55_P1976376,Gimap4,"GTPase, IMAP family member 4",0,0,0,0,0,0
A_51_P270904,9930023K05Rik,RIKEN cDNA 9930023K05 gene,0,0,0,0,0,0
A_55_P2088965,Scarb1,"scavenger receptor class B, member 1",0,0,0,0,0,0
A_52_P303077,Rogdi,rogdi homolog (Drosophila),0,0,0,0,0,0
A_55_P2135980,Ms4a4c,"membrane-spanning 4-domains, subfamily A, member 4C",0,0,0,0,0,0
A_51_P220993,Pfn1,profilin 1,0,0,0,0,0,0
A_55_P1956267,Syt11,synaptotagmin XI,0,0,0,0,0,0
A_51_P115817,Ralgps2,Ral GEF with PH domain and SH3 binding motif 2,0,0,0,0,0,0
A_55_P1953273,Gm3893,predicted gene 3893,0,0,0,0,0,0
A_51_P393014,Tex13a,testis expressed 13A,0,0,0,0,0,0
A_55_P2209308,9530083O12Rik,RIKEN cDNA 9530083O12 gene,0,0,0,0,0,0
A_51_P295237,Lrp11,low density lipoprotein receptor-related protein 11,0,0,0,0,0,0
A_55_P2014706,Naip5,"NLR family, apoptosis inhibitory protein 5",0,0,0,0,0,0
A_55_P2026445,Tfam,"transcription factor A, mitochondrial",0,0,0,0,0,0
A_51_P220150,Angptl7,angiopoietin-like 7,0,0,0,0,0,0
A_55_P2131153,Smarcc1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",0,0,0,0,0,0
A_51_P417053,Tuft1,tuftelin 1,0,0,0,0,0,0
A_51_P115462,Speer6-ps1,"spermatogenesis associated glutamate (E)-rich protein 6, pseudogene 1",0,0,0,0,0,0
A_52_P163939,Cln6,"ceroid-lipofuscinosis, neuronal 6",0,0,0,0,0,0
A_55_P2275054,Nrap,nebulin-related anchoring protein,0,0,0,0,0,0
A_52_P641282,Pdilt,"protein disulfide isomerase-like, testis expressed",0,0,0,0,0,0
A_52_P322421,Mpzl2,myelin protein zero-like 2,0,0,0,0,0,0
A_51_P447189,LOC100503215,uncharacterized LOC100503215,0,0,0,0,0,0
A_55_P2103011,Sema4d,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D",0,0,0,0,0,0
A_52_P275354,Osbpl7,oxysterol binding protein-like 7,0,0,0,0,0,0
A_55_P2416494,8430426J06Rik,RIKEN cDNA 8430426J06 gene,0,0,0,0,0,0
A_52_P582907,Entpd4,ectonucleoside triphosphate diphosphohydrolase 4,0,0,0,0,0,0
A_55_P2061338,Slc16a11,"solute carrier family 16 (monocarboxylic acid transporters), member 11",0,0,0,1.724486396,0,0
A_51_P426276,Pdk2,"pyruvate dehydrogenase kinase, isoenzyme 2",0,0,0,0,0,0
A_51_P385178,4922505G16Rik,RIKEN cDNA 4922505G16 gene,0,0,0,0,0,0
A_55_P2027959,1700007B14Rik,RIKEN cDNA 1700007B14 gene,0,0,0,0,0,0
A_51_P428781,Pbx4,pre-B-cell leukemia homeobox 4,0,0,0,0,0,0
A_51_P350817,Cnn1,calponin 1,0,0,0,0,0,0
A_55_P2001078,Mmel1,membrane metallo-endopeptidase-like 1,0,0,0,0,0,0
A_55_P2095854,Rab3c,"RAB3C, member RAS oncogene family",0,0,0,0,0,0
A_55_P2004213,Gprasp2,G protein-coupled receptor associated sorting protein 2,0,0,0,0,0,0
A_51_P136521,Lypd2,Ly6/Plaur domain containing 2,0,0,0,0,0,0
A_55_P2386592,Cep63,centrosomal protein 63,0,0,0,0,0,0
A_55_P1985835,Dnase1,deoxyribonuclease I,0,0,0,0,0,0
A_52_P469956,Zc3h6,zinc finger CCCH type containing 6,0,0,0,0,0,0
A_55_P2001028,Ppp2r3c,"protein phosphatase 2, regulatory subunit B'', gamma",0,0,0,0,0,0
A_52_P820196,Cxcl15,chemokine (C-X-C motif) ligand 15,0,0,0,0,0,0
A_55_P2132014,Tekt2,tektin 2,0,0,0,0,0,0
A_55_P2089472,1700020A23Rik,RIKEN cDNA 1700020A23 gene,0,0,0,0,0,0
A_51_P161054,Itgb6,integrin beta 6,0,0,0,0,0,0
A_55_P2196408,4930563J15Rik,RIKEN cDNA 4930563J15 gene,0,0,0,0,0,0
A_55_P2023114,Hsd3b2,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",0,0,0,0,0,0
A_55_P2023727,Limch1,LIM and calponin homology domains 1,0,0,0,0,0,0
A_55_P2031671,Gstm6,"glutathione S-transferase, mu 6",0,0,0,0,0,0
A_55_P1990567,Bai1,brain-specific angiogenesis inhibitor 1,0,0,0,0,0,0
A_51_P490955,Zfp784,zinc finger protein 784,0,0,0,0,0,0
A_51_P341336,Bcl2l14,BCL2-like 14 (apoptosis facilitator),0,0,0,0,0,0
A_51_P278868,H2-DMb1,"histocompatibility 2, class II, locus Mb1",0,0,0,0,0,0
A_55_P2016004,Cd22,CD22 antigen,0,0,0,0,0,0
A_55_P2118302,Fam110a,"family with sequence similarity 110, member A",0,0,0,0,0,0
A_51_P459340,Pacrgl,PARK2 co-regulated-like,0,0,0,0,0,0
A_55_P1993640,Gm6994,predicted gene 6994,0,0,0,0,0,0
A_55_P2120388,Skint7,selection and upkeep of intraepithelial T cells 7,0,0,0,0,0,0
A_51_P513013,Rad9b,RAD9 homolog B (S. cerevisiae),0,0,0,0,0,0
A_55_P2088296,Fam160b2,"family with sequence similarity 160, member B2",0,0,0,0,0,0
A_66_P119771,Txndc3,thioredoxin domain containing 3 (spermatozoa),0,0,0,0,0,0
A_52_P334744,Agap3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",0,0,0,0,0,0
A_55_P2123727,Grb2,growth factor receptor bound protein 2,0,0,0,0,0,0
A_55_P2168667,Rbpms2,RNA binding protein with multiple splicing 2,0,0,0,0,0,0
A_51_P251129,Stard8,START domain containing 8,0,0,0,0,0,0
A_55_P1968698,Rere,arginine glutamic acid dipeptide (RE) repeats,0,0,0,0,0,0
A_55_P2092501,Med1,mediator complex subunit 1,0,0,0,0,0,0
A_51_P228276,Gbas,glioblastoma amplified sequence,0,0,0,0,0,0
A_55_P1953361,Luc7l2,LUC7-like 2 (S. cerevisiae),0,0,0,0,0,0
A_55_P1960049,2810408A11Rik,RIKEN cDNA 2810408A11 gene,0,0,0,0,0,0
A_55_P1991718,Hmmr,hyaluronan mediated motility receptor (RHAMM),0,0,0,0,0,0
A_55_P2000158,Pik3r3,"phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55)",0,0,0,0,0,0
A_55_P2027083,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",0,0,0,0,0,0
A_55_P2021211,Crlf3,cytokine receptor-like factor 3,0,0,0,0,0,0
A_55_P2131138,Gm5878,predicted gene 5878,0,0,0,0,0,0
A_66_P134878,D11Wsu47e,"DNA segment, Chr 11, Wayne State University 47, expressed",0,0,0,0,0,0
A_51_P403799,Spnb3,spectrin beta 3,0,0,0,0,0,0
A_51_P135939,Rnf219,ring finger protein 219,0,0,0,0,0,0
A_51_P460279,Fam154a,"family with sequence similarity 154, member A",0,0,1.958137355,1.685910372,0,0
A_55_P2158011,D2Ertd750e,"DNA segment, Chr 2, ERATO Doi 750, expressed",0,0,0,0,0,0
A_55_P2150398,Cpne5,copine V,0,0,0,0,0,0
A_55_P2134712,A130077B15Rik,RIKEN cDNA A130077B15 gene,0,0,0,0,0,0
A_55_P2151817,Chdh,choline dehydrogenase,0,0,0,0,0,0
A_52_P80423,Dnajb7,"DnaJ (Hsp40) homolog, subfamily B, member 7",0,0,0,0,0,0
A_51_P215489,Slc37a1,"solute carrier family 37 (glycerol-3-phosphate transporter), member 1",0,0,0,0,0,0
A_55_P2047981,Osbpl7,oxysterol binding protein-like 7,0,0,0,0,0,0
A_55_P1997225,Agap2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",0,0,0,0,0,0
A_55_P2068731,Gm13308,predicted gene 13308,0,0,0,0,0,0
A_55_P2049262,Gm16525,"predicted gene, 16525",0,0,0,0,0,0
A_55_P1971882,Gm5922,predicted gene 5922,0,0,0,0,0,0
A_55_P2132154,BC061194,cDNA sequence BC061194,0,0,0,0,0,0
A_55_P2163428,Foxm1,forkhead box M1,0,0,0,0,0,0
A_55_P2337073,Mid1,midline 1,0,0,0,0,0,0
A_55_P2028595,AW551984,expressed sequence AW551984,0.061963543,0.248272389,0,0,0,0
A_55_P2096276,10-Mar,membrane-associated ring finger (C3HC4) 10,0,0,0,0,0,0
A_55_P1978681,Tspan8,tetraspanin 8,0,0,0,0,0,0
A_55_P2017597,Gm10471,predicted gene 10471,0,0,0,0,0,0
A_51_P270949,Hist1h1b,"histone cluster 1, H1b",0,0,0,0,0,0
A_55_P2010121,Rab27b,"RAB27b, member RAS oncogene family",0,0,0,0,0,0
A_51_P511511,Stk33,serine/threonine kinase 33,0,0,0,0,0,0
A_52_P80702,4930503B20Rik,RIKEN cDNA 4930503B20 gene,0,0,0,0,0,0
A_66_P138999,Plxna2,plexin A2,0,0,0,0,0,0
A_55_P2292737,2310002F09Rik,RIKEN cDNA 2310002F09 gene,0,0,0,0,0,0
A_55_P2012999,Ank3,"ankyrin 3, epithelial",0,0,0,0,0,0
A_52_P143129,Eno4,enolase 4,0,0,0,0,0,0
A_52_P868555,Gm4665,predicted gene 4665,0,0,0,0,0,0
A_51_P430259,1700009P17Rik,RIKEN cDNA 1700009P17 gene,0,0,0,0,0,0
A_55_P2050192,ND5,NADH dehydrogenase subunit 5,0,0,0,0,0,0
A_55_P2082733,Cybb,"cytochrome b-245, beta polypeptide",0,0,0,0,0,0
A_65_P08881,Pabpc1l,"poly(A) binding protein, cytoplasmic 1-like",0,0,0,0,0,0
